Date Time GMT-08:00,Temp °C,Intensity Lux
3/6/19 11:30,20.615,49600.3
3/6/19 12:00,21.76,46844.8
3/6/19 12:30,20.329,44089.2
3/6/19 13:00,18.426,33066.9
3/6/19 13:30,16.903,33066.9
3/6/19 14:00,20.519,49600.3
3/6/19 14:30,19.282,37200.2
3/6/19 15:00,25.902,66133.8
3/6/19 15:30,20.424,30311.3
3/6/19 16:00,16.523,11022.3
3/6/19 16:30,14.134,5511.1
3/6/19 17:00,12.98,3961.1
3/6/19 17:30,12.013,839.6
3/6/19 18:00,11.334,0
3/6/19 18:30,10.455,0
3/6/19 19:00,9.275,0
3/6/19 19:30,7.983,0
3/6/19 20:00,7.28,0
3/6/19 20:30,7.882,0
3/6/19 21:00,7.882,0
3/6/19 21:30,7.882,0
3/6/19 22:00,7.381,0
3/6/19 22:30,7.481,0
3/6/19 23:00,7.682,0
3/6/19 23:30,8.082,0
3/7/19 0:00,6.978,0
3/7/19 0:30,6.877,0
3/7/19 1:00,6.877,0
3/7/19 1:30,6.674,0
3/7/19 2:00,6.573,0
3/7/19 2:30,6.471,0
3/7/19 3:00,6.268,0
3/7/19 3:30,5.962,0
3/7/19 4:00,5.757,0
3/7/19 4:30,4.623,0
3/7/19 5:00,5.037,0
3/7/19 5:30,4.519,0
3/7/19 6:00,4.727,258.3
3/7/19 6:30,5.244,2669.5
3/7/19 7:00,5.962,4133.4
3/7/19 7:30,7.079,6200
3/7/19 8:00,8.978,6200
3/7/19 8:30,10.748,33066.9
3/7/19 9:00,18.711,60622.6
3/7/19 9:30,16.141,38578
3/7/19 10:00,19.187,52355.9
3/7/19 10:30,26.097,209423.6
3/7/19 11:00,42.998,231468.2
3/7/19 11:30,40.415,275557.4
3/7/19 12:00,42.046,170845.6
3/7/19 12:30,46.85,231468.2
3/7/19 13:00,44.089,220445.9
3/7/19 13:30,45.452,220445.9
3/7/19 14:00,34.796,209423.6
3/7/19 14:30,35.756,34444.7
3/7/19 15:00,35.649,159823.3
3/7/19 15:30,35.542,121245.2
3/7/19 16:00,22.717,9644.5
3/7/19 16:30,16.332,9300.1
3/7/19 17:00,13.942,3444.5
3/7/19 17:30,12.497,1044.1
3/7/19 18:00,11.916,53.8
3/7/19 18:30,10.553,0
3/7/19 19:00,9.866,0
3/7/19 19:30,9.077,0
3/7/19 20:00,8.282,0
3/7/19 20:30,7.782,0
3/7/19 21:00,7.381,0
3/7/19 21:30,6.877,0
3/7/19 22:00,7.179,0
3/7/19 22:30,6.877,0
3/7/19 23:00,5.962,0
3/7/19 23:30,5.45,0
3/8/19 0:00,5.037,0
3/8/19 0:30,4.727,0
3/8/19 1:00,4.311,0
3/8/19 1:30,4.102,0
3/8/19 2:00,3.893,0
3/8/19 2:30,3.367,0
3/8/19 3:00,2.837,0
3/8/19 3:30,2.41,0
3/8/19 4:00,2.517,0
3/8/19 4:30,2.41,0
3/8/19 5:00,2.195,0
3/8/19 5:30,2.088,0
3/8/19 6:00,1.872,366
3/8/19 6:30,2.195,3100
3/8/19 7:00,2.837,4477.8
3/8/19 7:30,3.998,6544.5
3/8/19 8:00,6.064,6544.5
3/8/19 8:30,7.481,9300.1
3/8/19 9:00,11.236,39955.8
3/8/19 9:30,23.004,132267.5
3/8/19 10:00,27.468,154312.1
3/8/19 10:30,31.37,159823.3
3/8/19 11:00,34.903,176356.7
3/8/19 11:30,36.295,198401.3
3/8/19 12:00,39.276,220445.9
3/8/19 12:30,41.81,209423.6
3/8/19 13:00,39.502,198401.3
3/8/19 13:30,39.163,198401.3
3/8/19 14:00,39.389,187379
3/8/19 14:30,37.384,170845.6
3/8/19 15:00,34.585,148801
3/8/19 15:30,31.37,126756.4
3/8/19 16:00,18.616,8611.2
3/8/19 16:30,11.722,5166.7
3/8/19 17:00,9.768,3272.2
3/8/19 17:30,8.082,1636.1
3/8/19 18:00,6.877,64.6
3/8/19 18:30,6.064,0
3/8/19 19:00,5.347,0
3/8/19 19:30,4.727,0
3/8/19 20:00,4.207,0
3/8/19 20:30,3.578,0
3/8/19 21:00,3.049,0
3/8/19 21:30,2.943,0
3/8/19 22:00,2.624,0
3/8/19 22:30,2.195,0
3/8/19 23:00,1.872,0
3/8/19 23:30,1.764,0
3/9/19 0:00,2.303,0
3/9/19 0:30,2.517,0
3/9/19 1:00,1.33,0
3/9/19 1:30,0.893,0
3/9/19 2:00,0.563,0
3/9/19 2:30,0.784,0
3/9/19 3:00,0.563,0
3/9/19 3:30,0.563,0
3/9/19 4:00,0.784,0
3/9/19 4:30,0.784,0
3/9/19 5:00,0.674,0
3/9/19 5:30,0.453,0
3/9/19 6:00,1.764,667.4
3/9/19 6:30,2.195,3100
3/9/19 7:00,2.837,4650
3/9/19 7:30,4.727,13777.9
3/9/19 8:00,7.682,8611.2
3/9/19 8:30,9.866,10677.8
3/9/19 9:00,14.134,66133.8
3/9/19 9:30,24.351,115734.1
3/9/19 10:00,29.752,143289.8
3/9/19 10:30,32.911,165334.4
3/9/19 11:00,36.187,176356.7
3/9/19 11:30,38.157,198401.3
3/9/19 12:00,40.876,209423.6
3/9/19 12:30,42.046,209423.6
3/9/19 13:00,41.108,209423.6
3/9/19 13:30,39.05,209423.6
3/9/19 14:00,38.157,176356.7
3/9/19 14:30,37.274,170845.6
3/9/19 15:00,26.195,41333.6
3/9/19 15:30,20.805,44089.2
3/9/19 16:00,20.71,44089.2
3/9/19 16:30,14.421,14466.8
3/9/19 17:00,13.269,14466.8
3/9/19 17:30,11.236,4305.6
3/9/19 18:00,9.176,32.3
3/9/19 18:30,8.581,0
3/9/19 19:00,7.983,0
3/9/19 19:30,7.179,0
3/9/19 20:00,6.877,0
3/9/19 20:30,5.86,0
3/9/19 21:00,5.244,0
3/9/19 21:30,4.727,0
3/9/19 22:00,3.893,0
3/9/19 22:30,3.261,0
3/9/19 23:00,2.624,0
3/9/19 23:30,1.872,0
3/10/19 0:00,1.33,0
3/10/19 0:30,0.893,0
3/10/19 1:00,2.088,0
3/10/19 1:30,2.41,0
3/10/19 2:00,2.73,0
3/10/19 2:30,3.155,0
3/10/19 3:00,3.261,0
3/10/19 3:30,2.943,0
3/10/19 4:00,2.943,0
3/10/19 4:30,3.049,0
3/10/19 5:00,3.049,0
3/10/19 5:30,3.261,0
3/10/19 6:00,3.155,1011.8
3/10/19 6:30,4.102,6200
3/10/19 7:00,6.268,18600.1
3/10/19 7:30,9.077,24800.2
3/10/19 8:00,12.497,42711.4
3/10/19 8:30,16.523,46844.8
3/10/19 9:00,20.615,93689.5
3/10/19 9:30,25.805,82667.2
3/10/19 10:00,24.835,93689.5
3/10/19 10:30,32.911,137778.7
3/10/19 11:00,25.805,82667.2
3/10/19 11:30,24.931,71644.9
3/10/19 12:00,25.61,79911.6
3/10/19 12:30,20.234,52355.9
3/10/19 13:00,20.138,46844.8
3/10/19 13:30,20.424,60622.6
3/10/19 14:00,20.329,52355.9
3/10/19 14:30,17.95,37200.2
3/10/19 15:00,16.427,34444.7
3/10/19 15:30,16.046,30311.3
3/10/19 16:00,14.613,18600.1
3/10/19 16:30,14.709,30311.3
3/10/19 17:00,13.654,13089
3/10/19 17:30,10.161,3272.2
3/10/19 18:00,7.682,53.8
3/10/19 18:30,6.37,0
3/10/19 19:00,5.552,0
3/10/19 19:30,4.519,0
3/10/19 20:00,3.367,0
3/10/19 20:30,2.837,0
3/10/19 21:00,2.73,0
3/10/19 21:30,3.155,0
3/10/19 22:00,3.472,0
3/10/19 22:30,3.261,0
3/10/19 23:00,3.049,0
3/10/19 23:30,2.943,0
3/11/19 0:00,2.837,0
3/11/19 0:30,2.837,0
3/11/19 1:00,2.837,0
3/11/19 1:30,3.049,0
3/11/19 2:00,3.261,0
3/11/19 2:30,3.261,0
3/11/19 3:00,3.049,0
3/11/19 3:30,2.624,0
3/11/19 4:00,2.195,0
3/11/19 4:30,2.088,0
3/11/19 5:00,2.303,0
3/11/19 5:30,2.517,0
3/11/19 6:00,2.517,936.5
3/11/19 6:30,3.788,7577.8
3/11/19 7:00,6.674,17222.3
3/11/19 7:30,9.176,26178
3/11/19 8:00,12.69,35822.5
3/11/19 8:30,15.378,46844.8
3/11/19 9:00,18.711,66133.8
3/11/19 9:30,26.977,126756.4
3/11/19 10:00,20.329,52355.9
3/11/19 10:30,18.616,49600.3
3/11/19 11:00,19.853,66133.8
3/11/19 11:30,20.901,71644.9
3/11/19 12:00,25.805,93689.5
3/11/19 12:30,23.1,49600.3
3/11/19 13:00,23.292,77156.1
3/11/19 13:30,27.272,93689.5
3/11/19 14:00,27.665,115734.1
3/11/19 14:30,24.158,41333.6
3/11/19 15:00,20.519,41333.6
3/11/19 15:30,17.475,30311.3
3/11/19 16:00,16.141,16533.4
3/11/19 16:30,13.75,7233.4
3/11/19 17:00,11.722,3100
3/11/19 17:30,10.161,355.2
3/11/19 18:00,9.077,10.8
3/11/19 18:30,8.481,0
3/11/19 19:00,7.983,0
3/11/19 19:30,7.682,0
3/11/19 20:00,7.381,0
3/11/19 20:30,7.381,0
3/11/19 21:00,7.079,0
3/11/19 21:30,6.877,0
3/11/19 22:00,6.471,0
3/11/19 22:30,6.064,0
3/11/19 23:00,5.86,0
3/11/19 23:30,5.757,0
3/12/19 0:00,5.757,0
3/12/19 0:30,5.86,0
3/12/19 1:00,5.757,0
3/12/19 1:30,5.757,0
3/12/19 2:00,5.757,0
3/12/19 2:30,5.655,0
3/12/19 3:00,5.655,0
3/12/19 3:30,5.655,0
3/12/19 4:00,5.757,0
3/12/19 4:30,5.552,0
3/12/19 5:00,4.415,0
3/12/19 5:30,4.102,0
3/12/19 6:00,4.415,290.6
3/12/19 6:30,4.831,1636.1
3/12/19 7:00,5.141,5338.9
3/12/19 7:30,8.481,22044.6
3/12/19 8:00,9.571,46844.8
3/12/19 8:30,12.98,44089.2
3/12/19 9:00,13.076,57867
3/12/19 9:30,19.758,99200.7
3/12/19 10:00,21.282,170845.6
3/12/19 10:30,19.948,74400.5
3/12/19 11:00,20.805,79911.6
3/12/19 11:30,32.911,220445.9
3/12/19 12:00,37.494,253512.8
3/12/19 12:30,37.165,176356.7
3/12/19 13:00,22.142,52355.9
3/12/19 13:30,24.255,93689.5
3/12/19 14:00,17.76,22044.6
3/12/19 14:30,19.377,55111.5
3/12/19 15:00,20.234,39955.8
3/12/19 15:30,24.062,30311.3
3/12/19 16:00,17.094,17222.3
3/12/19 16:30,13.461,10677.8
3/12/19 17:00,12.594,13089
3/12/19 17:30,11.139,2669.5
3/12/19 18:00,9.768,96.9
3/12/19 18:30,8.978,0
3/12/19 19:00,7.983,0
3/12/19 19:30,7.782,0
3/12/19 20:00,6.471,0
3/12/19 20:30,5.86,0
3/12/19 21:00,5.552,0
3/12/19 21:30,5.347,0
3/12/19 22:00,5.037,0
3/12/19 22:30,4.934,0
3/12/19 23:00,4.934,0
3/12/19 23:30,4.934,0
3/13/19 0:00,5.141,0
3/13/19 0:30,5.347,0
3/13/19 1:00,5.45,0
3/13/19 1:30,5.244,0
3/13/19 2:00,5.037,0
3/13/19 2:30,4.727,0
3/13/19 3:00,4.727,0
3/13/19 3:30,4.623,0
3/13/19 4:00,4.207,0
3/13/19 4:30,3.893,0
3/13/19 5:00,3.367,0
3/13/19 5:30,3.049,0
3/13/19 6:00,2.837,1270.1
3/13/19 6:30,3.578,10333.4
3/13/19 7:00,5.037,13089
3/13/19 7:30,5.86,12400.1
3/13/19 8:00,8.779,39955.8
3/13/19 8:30,10.259,15155.7
3/13/19 9:00,13.654,99200.7
3/13/19 9:30,18.711,132267.5
3/13/19 10:00,20.71,154312.1
3/13/19 10:30,24.158,176356.7
3/13/19 11:00,26.488,187379
3/13/19 11:30,28.258,198401.3
3/13/19 12:00,28.853,209423.6
3/13/19 12:30,29.652,220445.9
3/13/19 13:00,29.752,220445.9
3/13/19 13:30,29.552,209423.6
3/13/19 14:00,27.764,198401.3
3/13/19 14:30,26.585,176356.7
3/13/19 15:00,24.545,159823.3
3/13/19 15:30,22.812,132267.5
3/13/19 16:00,11.722,8611.2
3/13/19 16:30,7.381,5338.9
3/13/19 17:00,6.37,3961.1
3/13/19 17:30,5.347,2411.1
3/13/19 18:00,4.519,161.5
3/13/19 18:30,3.998,0
3/13/19 19:00,3.683,0
3/13/19 19:30,3.367,0
3/13/19 20:00,3.155,0
3/13/19 20:30,2.837,0
3/13/19 21:00,2.41,0
3/13/19 21:30,1.656,0
3/13/19 22:00,0.784,0
3/13/19 22:30,0.784,0
3/13/19 23:00,1.439,0
3/13/19 23:30,0.784,0
3/14/19 0:00,0.674,0
3/14/19 0:30,0.453,0
3/14/19 1:00,0.453,0
3/14/19 1:30,0.563,0
3/14/19 2:00,0.121,0
3/14/19 2:30,0.01,0
3/14/19 3:00,-0.213,0
3/14/19 3:30,-0.887,0
3/14/19 4:00,-0.774,0
3/14/19 4:30,-0.774,0
3/14/19 5:00,-1.114,0
3/14/19 5:30,-1.001,0
3/14/19 6:00,-1.228,1291.7
3/14/19 6:30,-0.325,3444.5
3/14/19 7:00,0.563,5338.9
3/14/19 7:30,2.41,10677.8
3/14/19 8:00,7.782,35822.5
3/14/19 8:30,10.944,55111.5
3/14/19 9:00,12.883,104711.8
3/14/19 9:30,20.519,132267.5
3/14/19 10:00,24.641,159823.3
3/14/19 10:30,28.853,176356.7
3/14/19 11:00,30.457,198401.3
3/14/19 11:30,32.291,209423.6
3/14/19 12:00,33.014,209423.6
3/14/19 12:30,33.118,220445.9
3/14/19 13:00,33.535,209423.6
3/14/19 13:30,32.291,209423.6
3/14/19 14:00,30.76,198401.3
3/14/19 14:30,29.452,176356.7
3/14/19 15:00,28.357,159823.3
3/14/19 15:30,26.977,132267.5
3/14/19 16:00,15.569,7233.4
3/14/19 16:30,9.373,3961.1
3/14/19 17:00,7.782,3100
3/14/19 17:30,6.573,1894.5
3/14/19 18:00,5.45,129.2
3/14/19 18:30,4.623,0
3/14/19 19:00,4.311,0
3/14/19 19:30,3.893,0
3/14/19 20:00,3.578,0
3/14/19 20:30,3.472,0
3/14/19 21:00,3.261,0
3/14/19 21:30,2.943,0
3/14/19 22:00,2.943,0
3/14/19 22:30,2.837,0
3/14/19 23:00,2.624,0
3/14/19 23:30,2.837,0
3/15/19 0:00,2.624,0
3/15/19 0:30,2.517,0
3/15/19 1:00,2.195,0
3/15/19 1:30,2.088,0
3/15/19 2:00,1.98,0
3/15/19 2:30,1.872,0
3/15/19 3:00,1.439,0
3/15/19 3:30,1.112,0
3/15/19 4:00,0.893,0
3/15/19 4:30,1.003,0
3/15/19 5:00,1.221,0
3/15/19 5:30,1.656,0
3/15/19 6:00,1.872,1377.8
3/15/19 6:30,2.41,3616.7
3/15/19 7:00,3.683,5166.7
3/15/19 7:30,5.141,14466.8
3/15/19 8:00,11.431,35822.5
3/15/19 8:30,15.76,55111.5
3/15/19 9:00,16.808,99200.7
3/15/19 9:30,24.545,132267.5
3/15/19 10:00,29.352,159823.3
3/15/19 10:30,33.326,176356.7
3/15/19 11:00,33.43,187379
3/15/19 11:30,37.055,198401.3
3/15/19 12:00,38.268,209423.6
3/15/19 12:30,39.389,220445.9
3/15/19 13:00,40.071,220445.9
3/15/19 13:30,39.502,198401.3
3/15/19 14:00,38.826,198401.3
3/15/19 14:30,37.494,176356.7
3/15/19 15:00,37.604,159823.3
3/15/19 15:30,32.911,132267.5
3/15/19 16:00,20.519,9644.5
3/15/19 16:30,13.461,4994.5
3/15/19 17:00,11.236,3272.2
3/15/19 17:30,9.866,2152.8
3/15/19 18:00,8.581,279.9
3/15/19 18:30,7.782,0
3/15/19 19:00,7.481,0
3/15/19 19:30,6.978,0
3/15/19 20:00,6.775,0
3/15/19 20:30,6.573,0
3/15/19 21:00,6.775,0
3/15/19 21:30,6.471,0
3/15/19 22:00,6.268,0
3/15/19 22:30,5.962,0
3/15/19 23:00,5.962,0
3/15/19 23:30,5.962,0
3/16/19 0:00,5.86,0
3/16/19 0:30,5.86,0
3/16/19 1:00,5.86,0
3/16/19 1:30,5.655,0
3/16/19 2:00,5.552,0
3/16/19 2:30,5.141,0
3/16/19 3:00,5.037,0
3/16/19 3:30,4.727,0
3/16/19 4:00,4.727,0
3/16/19 4:30,4.727,0
3/16/19 5:00,4.519,0
3/16/19 5:30,4.519,0
3/16/19 6:00,4.519,1377.8
3/16/19 6:30,5.45,3788.9
3/16/19 7:00,6.877,5511.1
3/16/19 7:30,8.382,13089
3/16/19 8:00,14.996,35822.5
3/16/19 8:30,18.331,55111.5
3/16/19 9:00,19.853,99200.7
3/16/19 9:30,28.953,132267.5
3/16/19 10:00,33.326,154312.1
3/16/19 10:30,37.714,176356.7
3/16/19 11:00,40.415,187379
3/16/19 11:30,42.878,198401.3
3/16/19 12:00,44.457,209423.6
3/16/19 12:30,45.577,209423.6
3/16/19 13:00,45.956,209423.6
3/16/19 13:30,46.465,198401.3
3/16/19 14:00,45.577,187379
3/16/19 14:30,43.723,170845.6
3/16/19 15:00,41.575,154312.1
3/16/19 15:30,38.49,132267.5
3/16/19 16:00,27.173,8611.2
3/16/19 16:30,17.57,4477.8
3/16/19 17:00,15.091,3272.2
3/16/19 17:30,13.269,2066.7
3/16/19 18:00,11.334,226
3/16/19 18:30,11.041,0
3/16/19 19:00,10.357,0
3/16/19 19:30,9.077,0
3/16/19 20:00,8.68,0
3/16/19 20:30,7.782,0
3/16/19 21:00,7.782,0
3/16/19 21:30,8.082,0
3/16/19 22:00,8.382,0
3/16/19 22:30,8.282,0
3/16/19 23:00,7.882,0
3/16/19 23:30,7.782,0
3/17/19 0:00,7.782,0
3/17/19 0:30,7.381,0
3/17/19 1:00,7.782,0
3/17/19 1:30,7.682,0
3/17/19 2:00,7.782,0
3/17/19 2:30,7.582,0
3/17/19 3:00,7.179,0
3/17/19 3:30,7.28,0
3/17/19 4:00,6.775,0
3/17/19 4:30,5.962,0
3/17/19 5:00,5.552,0
3/17/19 5:30,5.757,10.8
3/17/19 6:00,6.064,1550
3/17/19 6:30,6.573,3788.9
3/17/19 7:00,8.082,5511.1
3/17/19 7:30,10.455,12400.1
3/17/19 8:00,17.855,35822.5
3/17/19 8:30,23.388,55111.5
3/17/19 9:00,24.351,99200.7
3/17/19 9:30,32.704,132267.5
3/17/19 10:00,37.055,154312.1
3/17/19 10:30,41.108,176356.7
3/17/19 11:00,43.601,187379
3/17/19 11:30,46.722,198401.3
3/17/19 12:00,48.155,209423.6
3/17/19 12:30,47.629,209423.6
3/17/19 13:00,49.36,209423.6
3/17/19 13:30,49.905,198401.3
3/17/19 14:00,49.225,187379
3/17/19 14:30,47.76,176356.7
3/17/19 15:00,44.704,154312.1
3/17/19 15:30,41.928,132267.5
3/17/19 16:00,30.457,8611.2
3/17/19 16:30,19.853,3961.1
3/17/19 17:00,16.903,3100
3/17/19 17:30,14.804,1980.6
3/17/19 18:00,12.787,236.8
3/17/19 18:30,11.722,0
3/17/19 19:00,10.846,0
3/17/19 19:30,10.063,0
3/17/19 20:00,9.965,0
3/17/19 20:30,9.373,0
3/17/19 21:00,9.077,0
3/17/19 21:30,8.581,0
3/17/19 22:00,8.182,0
3/17/19 22:30,8.082,0
3/17/19 23:00,7.582,0
3/17/19 23:30,7.481,0
3/18/19 0:00,7.381,0
3/18/19 0:30,6.978,0
3/18/19 1:00,7.179,0
3/18/19 1:30,7.079,0
3/18/19 2:00,6.775,0
3/18/19 2:30,6.775,0
3/18/19 3:00,6.471,0
3/18/19 3:30,6.166,0
3/18/19 4:00,6.064,0
3/18/19 4:30,5.757,0
3/18/19 5:00,5.86,0
3/18/19 5:30,6.064,21.5
3/18/19 6:00,6.166,1636.1
3/18/19 6:30,6.674,3961.1
3/18/19 7:00,7.782,5166.7
3/18/19 7:30,9.965,10333.4
3/18/19 8:00,18.14,37200.2
3/18/19 8:30,24.835,57867
3/18/19 9:00,26.097,104711.8
3/18/19 9:30,34.585,137778.7
3/18/19 10:00,39.163,159823.3
3/18/19 10:30,42.282,176356.7
3/18/19 11:00,45.703,187379
3/18/19 11:30,47.109,198401.3
3/18/19 12:00,48.023,209423.6
3/18/19 12:30,48.955,220445.9
3/18/19 13:00,49.225,209423.6
3/18/19 13:30,49.09,198401.3
3/18/19 14:00,49.225,187379
3/18/19 14:30,47.629,176356.7
3/18/19 15:00,44.952,159823.3
3/18/19 15:30,42.164,137778.7
3/18/19 16:00,30.963,9644.5
3/18/19 16:30,20.138,3788.9
3/18/19 17:00,17.094,2927.8
3/18/19 17:30,14.804,1894.5
3/18/19 18:00,12.497,247.6
3/18/19 18:30,11.431,0
3/18/19 19:00,10.846,0
3/18/19 19:30,10.455,0
3/18/19 20:00,9.965,0
3/18/19 20:30,9.669,0
3/18/19 21:00,9.275,0
3/18/19 21:30,9.176,0
3/18/19 22:00,8.879,0
3/18/19 22:30,8.779,0
3/18/19 23:00,8.68,0
3/18/19 23:30,7.983,0
3/19/19 0:00,7.381,0
3/19/19 0:30,6.978,0
3/19/19 1:00,6.978,0
3/19/19 1:30,7.179,0
3/19/19 2:00,7.481,0
3/19/19 2:30,7.079,0
3/19/19 3:00,7.079,0
3/19/19 3:30,6.775,0
3/19/19 4:00,6.674,0
3/19/19 4:30,6.978,0
3/19/19 5:00,6.471,0
3/19/19 5:30,5.86,32.3
3/19/19 6:00,6.674,1808.3
3/19/19 6:30,6.877,4650
3/19/19 7:00,9.472,7233.4
3/19/19 7:30,11.528,11022.3
3/19/19 8:00,19.567,46844.8
3/19/19 8:30,25.805,57867
3/19/19 9:00,28.357,104711.8
3/19/19 9:30,32.807,121245.2
3/19/19 10:00,40.071,159823.3
3/19/19 10:30,43.238,170845.6
3/19/19 11:00,36.079,187379
3/19/19 11:30,41.108,231468.2
3/19/19 12:00,40.876,77156.1
3/19/19 12:30,42.164,231468.2
3/19/19 13:00,48.421,154312.1
3/19/19 13:30,36.728,198401.3
3/19/19 14:00,34.479,41333.6
3/19/19 14:30,29.552,49600.3
3/19/19 15:00,35.222,115734.1
3/19/19 15:30,30.255,55111.5
3/19/19 16:00,26.977,37200.2
3/19/19 16:30,22.717,23422.4
3/19/19 17:00,20.996,20666.8
3/19/19 17:30,17.475,2927.8
3/19/19 18:00,14.517,193.8
3/19/19 18:30,13.076,0
3/19/19 19:00,13.076,0
3/19/19 19:30,13.076,0
3/19/19 20:00,12.883,0
3/19/19 20:30,11.722,0
3/19/19 21:00,10.357,0
3/19/19 21:30,9.176,0
3/19/19 22:00,8.382,0
3/19/19 22:30,8.282,0
3/19/19 23:00,9.077,0
3/19/19 23:30,9.077,0
3/20/19 0:00,8.68,0
3/20/19 0:30,8.481,0
3/20/19 1:00,7.28,0
3/20/19 1:30,6.573,0
3/20/19 2:00,7.179,0
3/20/19 2:30,7.682,0
3/20/19 3:00,7.481,0
3/20/19 3:30,7.682,0
3/20/19 4:00,7.782,0
3/20/19 4:30,7.882,0
3/20/19 5:00,8.082,0
3/20/19 5:30,8.282,0
3/20/19 6:00,8.779,1097.9
3/20/19 6:30,9.176,4133.4
3/20/19 7:00,10.063,4133.4
3/20/19 7:30,11.625,16533.4
3/20/19 8:00,12.207,22044.6
3/20/19 8:30,12.401,10677.8
3/20/19 9:00,14.23,11711.2
3/20/19 9:30,11.916,7233.4
3/20/19 10:00,9.768,13777.9
3/20/19 10:30,13.269,22044.6
3/20/19 11:00,15.76,33066.9
3/20/19 11:30,19.282,52355.9
3/20/19 12:00,25.319,85422.8
3/20/19 12:30,32.807,115734.1
3/20/19 13:00,38.938,198401.3
3/20/19 13:30,31.676,52355.9
3/20/19 14:00,23.677,41333.6
3/20/19 14:30,23.869,60622.6
3/20/19 15:00,22.621,37200.2
3/20/19 15:30,27.961,137778.7
3/20/19 16:00,26.585,49600.3
3/20/19 16:30,18.14,15844.5
3/20/19 17:00,15.091,11711.2
3/20/19 17:30,12.69,1097.9
3/20/19 18:00,11.041,183
3/20/19 18:30,10.455,0
3/20/19 19:00,9.373,0
3/20/19 19:30,7.983,0
3/20/19 20:00,7.28,0
3/20/19 20:30,7.079,0
3/20/19 21:00,6.775,0
3/20/19 21:30,5.45,0
3/20/19 22:00,5.655,0
3/20/19 22:30,4.934,0
3/20/19 23:00,4.727,0
3/20/19 23:30,4.519,0
3/21/19 0:00,4.415,0
3/21/19 0:30,4.207,0
3/21/19 1:00,4.102,0
3/21/19 1:30,3.893,0
3/21/19 2:00,3.788,0
3/21/19 2:30,3.683,0
3/21/19 3:00,3.683,0
3/21/19 3:30,3.578,0
3/21/19 4:00,3.472,0
3/21/19 4:30,3.261,0
3/21/19 5:00,3.049,0
3/21/19 5:30,3.049,43.1
3/21/19 6:00,2.943,1377.8
3/21/19 6:30,3.578,5511.1
3/21/19 7:00,5.552,5511.1
3/21/19 7:30,6.674,15155.7
3/21/19 8:00,11.916,34444.7
3/21/19 8:30,17.475,55111.5
3/21/19 9:00,22.525,93689.5
3/21/19 9:30,29.252,85422.8
3/21/19 10:00,31.676,176356.7
3/21/19 10:30,35.971,187379
3/21/19 11:00,33.953,220445.9
3/21/19 11:30,40.53,286579.7
3/21/19 12:00,30.054,60622.6
3/21/19 12:30,33.326,63378.2
3/21/19 13:00,21.282,42711.4
3/21/19 13:30,40.876,242490.5
3/21/19 14:00,43.118,198401.3
3/21/19 14:30,23.677,20666.8
3/21/19 15:00,12.497,4650
3/21/19 15:30,23.869,39955.8
3/21/19 16:00,12.594,33066.9
3/21/19 16:30,14.613,10333.4
3/21/19 17:00,11.528,3444.5
3/21/19 17:30,9.866,1808.3
3/21/19 18:00,8.182,322.9
3/21/19 18:30,7.782,0
3/21/19 19:00,7.882,0
3/21/19 19:30,7.179,0
3/21/19 20:00,7.582,0
3/21/19 20:30,7.079,0
3/21/19 21:00,5.86,0
3/21/19 21:30,5.347,0
3/21/19 22:00,4.831,0
3/21/19 22:30,4.623,0
3/21/19 23:00,4.415,0
3/21/19 23:30,3.998,0
3/22/19 0:00,4.102,0
3/22/19 0:30,3.683,0
3/22/19 1:00,3.472,0
3/22/19 1:30,3.367,0
3/22/19 2:00,3.261,0
3/22/19 2:30,3.155,0
3/22/19 3:00,3.155,0
3/22/19 3:30,3.367,0
3/22/19 4:00,3.155,0
3/22/19 4:30,3.049,0
3/22/19 5:00,2.943,0
3/22/19 5:30,3.049,86.1
3/22/19 6:00,2.41,1722.2
3/22/19 6:30,3.261,6544.5
3/22/19 7:00,6.268,5166.7
3/22/19 7:30,8.082,16533.4
3/22/19 8:00,14.325,46844.8
3/22/19 8:30,18.331,93689.5
3/22/19 9:00,23.292,132267.5
3/22/19 9:30,29.752,154312.1
3/22/19 10:00,35.649,176356.7
3/22/19 10:30,38.714,198401.3
3/22/19 11:00,42.046,209423.6
3/22/19 11:30,44.211,220445.9
3/22/19 12:00,47.238,231468.2
3/22/19 12:30,45.577,231468.2
3/22/19 13:00,49.09,231468.2
3/22/19 13:30,49.225,209423.6
3/22/19 14:00,48.023,165334.4
3/22/19 14:30,47.499,176356.7
3/22/19 15:00,45.452,154312.1
3/22/19 15:30,40.415,132267.5
3/22/19 16:00,29.953,71644.9
3/22/19 16:30,18.236,4650
3/22/19 17:00,14.9,3961.1
3/22/19 17:30,13.461,2755.6
3/22/19 18:00,11.625,247.6
3/22/19 18:30,10.357,0
3/22/19 19:00,9.768,0
3/22/19 19:30,9.571,0
3/22/19 20:00,9.571,0
3/22/19 20:30,8.68,0
3/22/19 21:00,7.682,0
3/22/19 21:30,6.978,0
3/22/19 22:00,7.079,0
3/22/19 22:30,7.28,0
3/22/19 23:00,7.079,0
3/22/19 23:30,6.775,0
3/23/19 0:00,6.268,0
3/23/19 0:30,6.166,0
3/23/19 1:00,5.757,0
3/23/19 1:30,5.244,0
3/23/19 2:00,4.727,0
3/23/19 2:30,4.519,0
3/23/19 3:00,4.415,0
