"Date Time, GMT-08:00","Temp, °C","Intensity, Lux"
2019-03-10 22:30:00,3.261,0
2019-03-10 23:00:00,3.049,0
2019-03-10 23:30:00,2.943,0
2019-03-11 00:00:00,2.837,0
2019-03-11 00:30:00,2.837,0
2019-03-11 01:00:00,2.837,0
2019-03-11 01:30:00,3.049,0
2019-03-11 02:00:00,3.261,0
2019-03-11 02:30:00,3.261,0
2019-03-11 03:00:00,3.049,0
2019-03-11 03:30:00,2.624,0
2019-03-11 04:00:00,2.195,0
2019-03-11 04:30:00,2.088,0
2019-03-11 05:00:00,2.303,0
2019-03-11 05:30:00,2.517,0
2019-03-11 06:00:00,2.517,936.5
2019-03-11 06:30:00,3.788,7577.8
2019-03-11 07:00:00,6.674,17222.3
2019-03-11 07:30:00,9.176,26178
2019-03-11 08:00:00,12.69,35822.5
2019-03-11 08:30:00,15.378,46844.8
2019-03-11 09:00:00,18.711,66133.8
2019-03-11 09:30:00,26.977,126756.4
2019-03-11 10:00:00,20.329,52355.9
2019-03-11 10:30:00,18.616,49600.3
2019-03-11 11:00:00,19.853,66133.8
2019-03-11 11:30:00,20.901,71644.9
2019-03-11 12:00:00,25.805,93689.5
2019-03-11 12:30:00,23.1,49600.3
2019-03-11 13:00:00,23.292,77156.1
2019-03-11 13:30:00,27.272,93689.5
2019-03-11 14:00:00,27.665,115734.1
2019-03-11 14:30:00,24.158,41333.6
2019-03-11 15:00:00,20.519,41333.6
2019-03-11 15:30:00,17.475,30311.3
2019-03-11 16:00:00,16.141,16533.4
2019-03-11 16:30:00,13.75,7233.4
2019-03-11 17:00:00,11.722,3100
2019-03-11 17:30:00,10.161,355.2
2019-03-11 18:00:00,9.077,10.8
2019-03-11 18:30:00,8.481,0
2019-03-11 19:00:00,7.983,0
2019-03-11 19:30:00,7.682,0
2019-03-11 20:00:00,7.381,0
2019-03-11 20:30:00,7.381,0
2019-03-11 21:00:00,7.079,0
2019-03-11 21:30:00,6.877,0
2019-03-11 22:00:00,6.471,0
2019-03-11 22:30:00,6.064,0
2019-03-11 23:00:00,5.86,0
2019-03-11 23:30:00,5.757,0
2019-03-12 00:00:00,5.757,0
2019-03-12 00:30:00,5.86,0
2019-03-12 01:00:00,5.757,0
2019-03-12 01:30:00,5.757,0
2019-03-12 02:00:00,5.757,0
2019-03-12 02:30:00,5.655,0
2019-03-12 03:00:00,5.655,0
2019-03-12 03:30:00,5.655,0
2019-03-12 04:00:00,5.757,0
2019-03-12 04:30:00,5.552,0
2019-03-12 05:00:00,4.415,0
2019-03-12 05:30:00,4.102,0
2019-03-12 06:00:00,4.415,290.6
2019-03-12 06:30:00,4.831,1636.1
2019-03-12 07:00:00,5.141,5338.9
2019-03-12 07:30:00,8.481,22044.6
2019-03-12 08:00:00,9.571,46844.8
2019-03-12 08:30:00,12.98,44089.2
2019-03-12 09:00:00,13.076,57867
2019-03-12 09:30:00,19.758,99200.7
2019-03-12 10:00:00,21.282,170845.6
2019-03-12 10:30:00,19.948,74400.5
2019-03-12 11:00:00,20.805,79911.6
2019-03-12 11:30:00,32.911,220445.9
2019-03-12 12:00:00,37.494,253512.8
2019-03-12 12:30:00,37.165,176356.7
2019-03-12 13:00:00,22.142,52355.9
2019-03-12 13:30:00,24.255,93689.5
2019-03-12 14:00:00,17.76,22044.6
2019-03-12 14:30:00,19.377,55111.5
2019-03-12 15:00:00,20.234,39955.8
2019-03-12 15:30:00,24.062,30311.3
2019-03-12 16:00:00,17.094,17222.3
2019-03-12 16:30:00,13.461,10677.8
2019-03-12 17:00:00,12.594,13089
2019-03-12 17:30:00,11.139,2669.5
2019-03-12 18:00:00,9.768,96.9
2019-03-12 18:30:00,8.978,0
2019-03-12 19:00:00,7.983,0
2019-03-12 19:30:00,7.782,0
2019-03-12 20:00:00,6.471,0
2019-03-12 20:30:00,5.86,0
2019-03-12 21:00:00,5.552,0
2019-03-12 21:30:00,5.347,0
2019-03-12 22:00:00,5.037,0
2019-03-12 22:30:00,4.934,0
2019-03-12 23:00:00,4.934,0
2019-03-12 23:30:00,4.934,0
2019-03-13 00:00:00,5.141,0
2019-03-13 00:30:00,5.347,0
2019-03-13 01:00:00,5.45,0
2019-03-13 01:30:00,5.244,0
2019-03-13 02:00:00,5.037,0
2019-03-13 02:30:00,4.727,0
2019-03-13 03:00:00,4.727,0
2019-03-13 03:30:00,4.623,0
2019-03-13 04:00:00,4.207,0
2019-03-13 04:30:00,3.893,0
2019-03-13 05:00:00,3.367,0
2019-03-13 05:30:00,3.049,0
2019-03-13 06:00:00,2.837,1270.1
2019-03-13 06:30:00,3.578,10333.4
2019-03-13 07:00:00,5.037,13089
2019-03-13 07:30:00,5.86,12400.1
2019-03-13 08:00:00,8.779,39955.8
2019-03-13 08:30:00,10.259,15155.7
2019-03-13 09:00:00,13.654,99200.7
2019-03-13 09:30:00,18.711,132267.5
2019-03-13 10:00:00,20.71,154312.1
2019-03-13 10:30:00,24.158,176356.7
2019-03-13 11:00:00,26.488,187379
2019-03-13 11:30:00,28.258,198401.3
2019-03-13 12:00:00,28.853,209423.6
2019-03-13 12:30:00,29.652,220445.9
2019-03-13 13:00:00,29.752,220445.9
2019-03-13 13:30:00,29.552,209423.6
2019-03-13 14:00:00,27.764,198401.3
2019-03-13 14:30:00,26.585,176356.7
2019-03-13 15:00:00,24.545,159823.3
2019-03-13 15:30:00,22.812,132267.5
2019-03-13 16:00:00,11.722,8611.2
2019-03-13 16:30:00,7.381,5338.9
2019-03-13 17:00:00,6.37,3961.1
2019-03-13 17:30:00,5.347,2411.1
2019-03-13 18:00:00,4.519,161.5
2019-03-13 18:30:00,3.998,0
2019-03-13 19:00:00,3.683,0
2019-03-13 19:30:00,3.367,0
2019-03-13 20:00:00,3.155,0
2019-03-13 20:30:00,2.837,0
2019-03-13 21:00:00,2.41,0
2019-03-13 21:30:00,1.656,0
2019-03-13 22:00:00,0.784,0
2019-03-13 22:30:00,0.784,0
2019-03-13 23:00:00,1.439,0
2019-03-13 23:30:00,0.784,0
2019-03-14 00:00:00,0.674,0
2019-03-14 00:30:00,0.453,0
2019-03-14 01:00:00,0.453,0
2019-03-14 01:30:00,0.563,0
2019-03-14 02:00:00,0.121,0
2019-03-14 02:30:00,0.01,0
2019-03-14 03:00:00,-0.213,0
2019-03-14 03:30:00,-0.887,0
2019-03-14 04:00:00,-0.774,0
2019-03-14 04:30:00,-0.774,0
2019-03-14 05:00:00,-1.114,0
2019-03-14 05:30:00,-1.001,0
2019-03-14 06:00:00,-1.228,1291.7
2019-03-14 06:30:00,-0.325,3444.5
2019-03-14 07:00:00,0.563,5338.9
2019-03-14 07:30:00,2.41,10677.8
2019-03-14 08:00:00,7.782,35822.5
2019-03-14 08:30:00,10.944,55111.5
2019-03-14 09:00:00,12.883,104711.8
2019-03-14 09:30:00,20.519,132267.5
2019-03-14 10:00:00,24.641,159823.3
2019-03-14 10:30:00,28.853,176356.7
2019-03-14 11:00:00,30.457,198401.3
2019-03-14 11:30:00,32.291,209423.6
2019-03-14 12:00:00,33.014,209423.6
2019-03-14 12:30:00,33.118,220445.9
2019-03-14 13:00:00,33.535,209423.6
2019-03-14 13:30:00,32.291,209423.6
2019-03-14 14:00:00,30.76,198401.3
2019-03-14 14:30:00,29.452,176356.7
2019-03-14 15:00:00,28.357,159823.3
2019-03-14 15:30:00,26.977,132267.5
2019-03-14 16:00:00,15.569,7233.4
2019-03-14 16:30:00,9.373,3961.1
2019-03-14 17:00:00,7.782,3100
2019-03-14 17:30:00,6.573,1894.5
2019-03-14 18:00:00,5.45,129.2
2019-03-14 18:30:00,4.623,0
2019-03-14 19:00:00,4.311,0
2019-03-14 19:30:00,3.893,0
2019-03-14 20:00:00,3.578,0
2019-03-14 20:30:00,3.472,0
2019-03-14 21:00:00,3.261,0
2019-03-14 21:30:00,2.943,0
2019-03-14 22:00:00,2.943,0
2019-03-14 22:30:00,2.837,0
2019-03-14 23:00:00,2.624,0
2019-03-14 23:30:00,2.837,0
2019-03-15 00:00:00,2.624,0
2019-03-15 00:30:00,2.517,0
2019-03-15 01:00:00,2.195,0
2019-03-15 01:30:00,2.088,0
2019-03-15 02:00:00,1.98,0
2019-03-15 02:30:00,1.872,0
2019-03-15 03:00:00,1.439,0
2019-03-15 03:30:00,1.112,0
2019-03-15 04:00:00,0.893,0
2019-03-15 04:30:00,1.003,0
2019-03-15 05:00:00,1.221,0
2019-03-15 05:30:00,1.656,0
2019-03-15 06:00:00,1.872,1377.8
2019-03-15 06:30:00,2.41,3616.7
2019-03-15 07:00:00,3.683,5166.7
2019-03-15 07:30:00,5.141,14466.8
2019-03-15 08:00:00,11.431,35822.5
2019-03-15 08:30:00,15.76,55111.5
2019-03-15 09:00:00,16.808,99200.7
2019-03-15 09:30:00,24.545,132267.5
2019-03-15 10:00:00,29.352,159823.3
2019-03-15 10:30:00,33.326,176356.7
2019-03-15 11:00:00,33.43,187379
2019-03-15 11:30:00,37.055,198401.3
2019-03-15 12:00:00,38.268,209423.6
2019-03-15 12:30:00,39.389,220445.9
2019-03-15 13:00:00,40.071,220445.9
2019-03-15 13:30:00,39.502,198401.3
2019-03-15 14:00:00,38.826,198401.3
2019-03-15 14:30:00,37.494,176356.7
2019-03-15 15:00:00,37.604,159823.3
2019-03-15 15:30:00,32.911,132267.5
2019-03-15 16:00:00,20.519,9644.5
2019-03-15 16:30:00,13.461,4994.5
2019-03-15 17:00:00,11.236,3272.2
2019-03-15 17:30:00,9.866,2152.8
2019-03-15 18:00:00,8.581,279.9
2019-03-15 18:30:00,7.782,0
2019-03-15 19:00:00,7.481,0
2019-03-15 19:30:00,6.978,0
2019-03-15 20:00:00,6.775,0
2019-03-15 20:30:00,6.573,0
2019-03-15 21:00:00,6.775,0
2019-03-15 21:30:00,6.471,0
2019-03-15 22:00:00,6.268,0
2019-03-15 22:30:00,5.962,0
2019-03-15 23:00:00,5.962,0
2019-03-15 23:30:00,5.962,0
2019-03-16 00:00:00,5.86,0
2019-03-16 00:30:00,5.86,0
2019-03-16 01:00:00,5.86,0
2019-03-16 01:30:00,5.655,0
2019-03-16 02:00:00,5.552,0
2019-03-16 02:30:00,5.141,0
2019-03-16 03:00:00,5.037,0
2019-03-16 03:30:00,4.727,0
2019-03-16 04:00:00,4.727,0
2019-03-16 04:30:00,4.727,0
2019-03-16 05:00:00,4.519,0
2019-03-16 05:30:00,4.519,0
2019-03-16 06:00:00,4.519,1377.8
2019-03-16 06:30:00,5.45,3788.9
2019-03-16 07:00:00,6.877,5511.1
2019-03-16 07:30:00,8.382,13089
2019-03-16 08:00:00,14.996,35822.5
2019-03-16 08:30:00,18.331,55111.5
2019-03-16 09:00:00,19.853,99200.7
2019-03-16 09:30:00,28.953,132267.5
2019-03-16 10:00:00,33.326,154312.1
2019-03-16 10:30:00,37.714,176356.7
2019-03-16 11:00:00,40.415,187379
2019-03-16 11:30:00,42.878,198401.3
2019-03-16 12:00:00,44.457,209423.6
2019-03-16 12:30:00,45.577,209423.6
2019-03-16 13:00:00,45.956,209423.6
2019-03-16 13:30:00,46.465,198401.3
2019-03-16 14:00:00,45.577,187379
2019-03-16 14:30:00,43.723,170845.6
2019-03-16 15:00:00,41.575,154312.1
2019-03-16 15:30:00,38.49,132267.5
2019-03-16 16:00:00,27.173,8611.2
2019-03-16 16:30:00,17.57,4477.8
2019-03-16 17:00:00,15.091,3272.2
2019-03-16 17:30:00,13.269,2066.7
2019-03-16 18:00:00,11.334,226
2019-03-16 18:30:00,11.041,0
2019-03-16 19:00:00,10.357,0
2019-03-16 19:30:00,9.077,0
2019-03-16 20:00:00,8.68,0
2019-03-16 20:30:00,7.782,0
2019-03-16 21:00:00,7.782,0
2019-03-16 21:30:00,8.082,0
2019-03-16 22:00:00,8.382,0
2019-03-16 22:30:00,8.282,0
2019-03-16 23:00:00,7.882,0
2019-03-16 23:30:00,7.782,0
2019-03-17 00:00:00,7.782,0
2019-03-17 00:30:00,7.381,0
2019-03-17 01:00:00,7.782,0
2019-03-17 01:30:00,7.682,0
2019-03-17 02:00:00,7.782,0
2019-03-17 02:30:00,7.582,0
2019-03-17 03:00:00,7.179,0
2019-03-17 03:30:00,7.28,0
2019-03-17 04:00:00,6.775,0
2019-03-17 04:30:00,5.962,0
2019-03-17 05:00:00,5.552,0
2019-03-17 05:30:00,5.757,10.8
2019-03-17 06:00:00,6.064,1550
2019-03-17 06:30:00,6.573,3788.9
2019-03-17 07:00:00,8.082,5511.1
2019-03-17 07:30:00,10.455,12400.1
2019-03-17 08:00:00,17.855,35822.5
2019-03-17 08:30:00,23.388,55111.5
2019-03-17 09:00:00,24.351,99200.7
2019-03-17 09:30:00,32.704,132267.5
2019-03-17 10:00:00,37.055,154312.1
2019-03-17 10:30:00,41.108,176356.7
2019-03-17 11:00:00,43.601,187379
2019-03-17 11:30:00,46.722,198401.3
2019-03-17 12:00:00,48.155,209423.6
2019-03-17 12:30:00,47.629,209423.6
2019-03-17 13:00:00,49.36,209423.6
2019-03-17 13:30:00,49.905,198401.3
2019-03-17 14:00:00,49.225,187379
2019-03-17 14:30:00,47.76,176356.7
2019-03-17 15:00:00,44.704,154312.1
2019-03-17 15:30:00,41.928,132267.5
2019-03-17 16:00:00,30.457,8611.2
2019-03-17 16:30:00,19.853,3961.1
2019-03-17 17:00:00,16.903,3100
2019-03-17 17:30:00,14.804,1980.6
2019-03-17 18:00:00,12.787,236.8
2019-03-17 18:30:00,11.722,0
2019-03-17 19:00:00,10.846,0
2019-03-17 19:30:00,10.063,0
2019-03-17 20:00:00,9.965,0
2019-03-17 20:30:00,9.373,0
2019-03-17 21:00:00,9.077,0
2019-03-17 21:30:00,8.581,0
2019-03-17 22:00:00,8.182,0
2019-03-17 22:30:00,8.082,0
2019-03-17 23:00:00,7.582,0
2019-03-17 23:30:00,7.481,0
2019-03-18 00:00:00,7.381,0
2019-03-18 00:30:00,6.978,0
2019-03-18 01:00:00,7.179,0
2019-03-18 01:30:00,7.079,0
2019-03-18 02:00:00,6.775,0
2019-03-18 02:30:00,6.775,0
2019-03-18 03:00:00,6.471,0
2019-03-18 03:30:00,6.166,0
2019-03-18 04:00:00,6.064,0
2019-03-18 04:30:00,5.757,0
2019-03-18 05:00:00,5.86,0
2019-03-18 05:30:00,6.064,21.5
2019-03-18 06:00:00,6.166,1636.1
2019-03-18 06:30:00,6.674,3961.1
2019-03-18 07:00:00,7.782,5166.7
2019-03-18 07:30:00,9.965,10333.4
2019-03-18 08:00:00,18.14,37200.2
2019-03-18 08:30:00,24.835,57867
2019-03-18 09:00:00,26.097,104711.8
2019-03-18 09:30:00,34.585,137778.7
2019-03-18 10:00:00,39.163,159823.3
2019-03-18 10:30:00,42.282,176356.7
2019-03-18 11:00:00,45.703,187379
2019-03-18 11:30:00,47.109,198401.3
2019-03-18 12:00:00,48.023,209423.6
2019-03-18 12:30:00,48.955,220445.9
2019-03-18 13:00:00,49.225,209423.6
2019-03-18 13:30:00,49.09,198401.3
2019-03-18 14:00:00,49.225,187379
2019-03-18 14:30:00,47.629,176356.7
2019-03-18 15:00:00,44.952,159823.3
2019-03-18 15:30:00,42.164,137778.7
2019-03-18 16:00:00,30.963,9644.5
2019-03-18 16:30:00,20.138,3788.9
2019-03-18 17:00:00,17.094,2927.8
2019-03-18 17:30:00,14.804,1894.5
2019-03-18 18:00:00,12.497,247.6
2019-03-18 18:30:00,11.431,0
2019-03-18 19:00:00,10.846,0
2019-03-18 19:30:00,10.455,0
2019-03-18 20:00:00,9.965,0
2019-03-18 20:30:00,9.669,0
2019-03-18 21:00:00,9.275,0
2019-03-18 21:30:00,9.176,0
2019-03-18 22:00:00,8.879,0
2019-03-18 22:30:00,8.779,0
2019-03-18 23:00:00,8.68,0
2019-03-18 23:30:00,7.983,0
2019-03-19 00:00:00,7.381,0
2019-03-19 00:30:00,6.978,0
2019-03-19 01:00:00,6.978,0
2019-03-19 01:30:00,7.179,0
2019-03-19 02:00:00,7.481,0
2019-03-19 02:30:00,7.079,0
2019-03-19 03:00:00,7.079,0
2019-03-19 03:30:00,6.775,0
2019-03-19 04:00:00,6.674,0
2019-03-19 04:30:00,6.978,0
2019-03-19 05:00:00,6.471,0
2019-03-19 05:30:00,5.86,32.3
2019-03-19 06:00:00,6.674,1808.3
2019-03-19 06:30:00,6.877,4650
2019-03-19 07:00:00,9.472,7233.4
2019-03-19 07:30:00,11.528,11022.3
2019-03-19 08:00:00,19.567,46844.8
2019-03-19 08:30:00,25.805,57867
2019-03-19 09:00:00,28.357,104711.8
2019-03-19 09:30:00,32.807,121245.2
2019-03-19 10:00:00,40.071,159823.3
2019-03-19 10:30:00,43.238,170845.6
2019-03-19 11:00:00,36.079,187379
2019-03-19 11:30:00,41.108,231468.2
2019-03-19 12:00:00,40.876,77156.1
2019-03-19 12:30:00,42.164,231468.2
2019-03-19 13:00:00,48.421,154312.1
2019-03-19 13:30:00,36.728,198401.3
2019-03-19 14:00:00,34.479,41333.6
2019-03-19 14:30:00,29.552,49600.3
2019-03-19 15:00:00,35.222,115734.1
2019-03-19 15:30:00,30.255,55111.5
2019-03-19 16:00:00,26.977,37200.2
2019-03-19 16:30:00,22.717,23422.4
2019-03-19 17:00:00,20.996,20666.8
2019-03-19 17:30:00,17.475,2927.8
2019-03-19 18:00:00,14.517,193.8
2019-03-19 18:30:00,13.076,0
2019-03-19 19:00:00,13.076,0
2019-03-19 19:30:00,13.076,0
2019-03-19 20:00:00,12.883,0
2019-03-19 20:30:00,11.722,0
2019-03-19 21:00:00,10.357,0
2019-03-19 21:30:00,9.176,0
2019-03-19 22:00:00,8.382,0
2019-03-19 22:30:00,8.282,0
2019-03-19 23:00:00,9.077,0
2019-03-19 23:30:00,9.077,0
2019-03-20 00:00:00,8.68,0
2019-03-20 00:30:00,8.481,0
2019-03-20 01:00:00,7.28,0
2019-03-20 01:30:00,6.573,0
2019-03-20 02:00:00,7.179,0
2019-03-20 02:30:00,7.682,0
2019-03-20 03:00:00,7.481,0
2019-03-20 03:30:00,7.682,0
2019-03-20 04:00:00,7.782,0
2019-03-20 04:30:00,7.882,0
2019-03-20 05:00:00,8.082,0
2019-03-20 05:30:00,8.282,0
2019-03-20 06:00:00,8.779,1097.9
2019-03-20 06:30:00,9.176,4133.4
2019-03-20 07:00:00,10.063,4133.4
2019-03-20 07:30:00,11.625,16533.4
2019-03-20 08:00:00,12.207,22044.6
2019-03-20 08:30:00,12.401,10677.8
2019-03-20 09:00:00,14.23,11711.2
2019-03-20 09:30:00,11.916,7233.4
2019-03-20 10:00:00,9.768,13777.9
2019-03-20 10:30:00,13.269,22044.6
2019-03-20 11:00:00,15.76,33066.9
2019-03-20 11:30:00,19.282,52355.9
2019-03-20 12:00:00,25.319,85422.8
2019-03-20 12:30:00,32.807,115734.1
2019-03-20 13:00:00,38.938,198401.3
2019-03-20 13:30:00,31.676,52355.9
2019-03-20 14:00:00,23.677,41333.6
2019-03-20 14:30:00,23.869,60622.6
2019-03-20 15:00:00,22.621,37200.2
2019-03-20 15:30:00,27.961,137778.7
2019-03-20 16:00:00,26.585,49600.3
2019-03-20 16:30:00,18.14,15844.5
2019-03-20 17:00:00,15.091,11711.2
2019-03-20 17:30:00,12.69,1097.9
2019-03-20 18:00:00,11.041,183
2019-03-20 18:30:00,10.455,0
2019-03-20 19:00:00,9.373,0
2019-03-20 19:30:00,7.983,0
2019-03-20 20:00:00,7.28,0
2019-03-20 20:30:00,7.079,0
2019-03-20 21:00:00,6.775,0
2019-03-20 21:30:00,5.45,0
2019-03-20 22:00:00,5.655,0
2019-03-20 22:30:00,4.934,0
2019-03-20 23:00:00,4.727,0
2019-03-20 23:30:00,4.519,0
2019-03-21 00:00:00,4.415,0
2019-03-21 00:30:00,4.207,0
2019-03-21 01:00:00,4.102,0
2019-03-21 01:30:00,3.893,0
2019-03-21 02:00:00,3.788,0
2019-03-21 02:30:00,3.683,0
2019-03-21 03:00:00,3.683,0
2019-03-21 03:30:00,3.578,0
2019-03-21 04:00:00,3.472,0
2019-03-21 04:30:00,3.261,0
2019-03-21 05:00:00,3.049,0
2019-03-21 05:30:00,3.049,43.1
2019-03-21 06:00:00,2.943,1377.8
2019-03-21 06:30:00,3.578,5511.1
2019-03-21 07:00:00,5.552,5511.1
2019-03-21 07:30:00,6.674,15155.7
2019-03-21 08:00:00,11.916,34444.7
2019-03-21 08:30:00,17.475,55111.5
2019-03-21 09:00:00,22.525,93689.5
2019-03-21 09:30:00,29.252,85422.8
2019-03-21 10:00:00,31.676,176356.7
2019-03-21 10:30:00,35.971,187379
2019-03-21 11:00:00,33.953,220445.9
2019-03-21 11:30:00,40.53,286579.7
2019-03-21 12:00:00,30.054,60622.6
2019-03-21 12:30:00,33.326,63378.2
2019-03-21 13:00:00,21.282,42711.4
2019-03-21 13:30:00,40.876,242490.5
2019-03-21 14:00:00,43.118,198401.3
2019-03-21 14:30:00,23.677,20666.8
2019-03-21 15:00:00,12.497,4650
2019-03-21 15:30:00,23.869,39955.8
2019-03-21 16:00:00,12.594,33066.9
2019-03-21 16:30:00,14.613,10333.4
2019-03-21 17:00:00,11.528,3444.5
2019-03-21 17:30:00,9.866,1808.3
2019-03-21 18:00:00,8.182,322.9
2019-03-21 18:30:00,7.782,0
2019-03-21 19:00:00,7.882,0
2019-03-21 19:30:00,7.179,0
2019-03-21 20:00:00,7.582,0
2019-03-21 20:30:00,7.079,0
2019-03-21 21:00:00,5.86,0
2019-03-21 21:30:00,5.347,0
2019-03-21 22:00:00,4.831,0
2019-03-21 22:30:00,4.623,0
2019-03-21 23:00:00,4.415,0
2019-03-21 23:30:00,3.998,0
2019-03-22 00:00:00,4.102,0
2019-03-22 00:30:00,3.683,0
2019-03-22 01:00:00,3.472,0
2019-03-22 01:30:00,3.367,0
2019-03-22 02:00:00,3.261,0
2019-03-22 02:30:00,3.155,0
2019-03-22 03:00:00,3.155,0
2019-03-22 03:30:00,3.367,0
2019-03-22 04:00:00,3.155,0
2019-03-22 04:30:00,3.049,0
2019-03-22 05:00:00,2.943,0
2019-03-22 05:30:00,3.049,86.1
2019-03-22 06:00:00,2.41,1722.2
2019-03-22 06:30:00,3.261,6544.5
2019-03-22 07:00:00,6.268,5166.7
2019-03-22 07:30:00,8.082,16533.4
2019-03-22 08:00:00,14.325,46844.8
2019-03-22 08:30:00,18.331,93689.5
2019-03-22 09:00:00,23.292,132267.5
2019-03-22 09:30:00,29.752,154312.1
2019-03-22 10:00:00,35.649,176356.7
2019-03-22 10:30:00,38.714,198401.3
2019-03-22 11:00:00,42.046,209423.6
2019-03-22 11:30:00,44.211,220445.9
2019-03-22 12:00:00,47.238,231468.2
2019-03-22 12:30:00,45.577,231468.2
2019-03-22 13:00:00,49.09,231468.2
2019-03-22 13:30:00,49.225,209423.6
2019-03-22 14:00:00,48.023,165334.4
2019-03-22 14:30:00,47.499,176356.7
2019-03-22 15:00:00,45.452,154312.1
2019-03-22 15:30:00,40.415,132267.5
2019-03-22 16:00:00,29.953,71644.9
2019-03-22 16:30:00,18.236,4650
2019-03-22 17:00:00,14.9,3961.1
2019-03-22 17:30:00,13.461,2755.6
2019-03-22 18:00:00,11.625,247.6
2019-03-22 18:30:00,10.357,0
2019-03-22 19:00:00,9.768,0
2019-03-22 19:30:00,9.571,0
2019-03-22 20:00:00,9.571,0
2019-03-22 20:30:00,8.68,0
2019-03-22 21:00:00,7.682,0
2019-03-22 21:30:00,6.978,0
2019-03-22 22:00:00,7.079,0
2019-03-22 22:30:00,7.28,0
2019-03-22 23:00:00,7.079,0
2019-03-22 23:30:00,6.775,0
2019-03-23 00:00:00,6.268,0
2019-03-23 00:30:00,6.166,0
2019-03-23 01:00:00,5.757,0
2019-03-23 01:30:00,5.244,0
2019-03-23 02:00:00,4.727,0
2019-03-23 02:30:00,4.519,0
2019-03-23 03:00:00,4.415,0
2019-03-23 03:30:00,4.623,0
2019-03-23 04:00:00,4.311,0
2019-03-23 04:30:00,4.623,0
2019-03-23 05:00:00,4.727,0
2019-03-23 05:30:00,4.727,64.6
2019-03-23 06:00:00,4.519,2755.6
2019-03-23 06:30:00,5.655,4994.5
2019-03-23 07:00:00,8.082,9300.1
2019-03-23 07:30:00,10.455,26178
2019-03-23 08:00:00,16.618,37200.2
2019-03-23 08:30:00,23.292,99200.7
2019-03-23 09:00:00,29.053,132267.5
2019-03-23 09:30:00,34.163,154312.1
2019-03-23 10:00:00,38.157,176356.7
2019-03-23 10:30:00,40.761,198401.3
2019-03-23 11:00:00,44.334,198401.3
2019-03-23 11:30:00,46.593,220445.9
2019-03-23 12:00:00,47.892,231468.2
2019-03-23 12:30:00,48.421,220445.9
2019-03-23 13:00:00,46.979,176356.7
2019-03-23 13:30:00,45.452,154312.1
2019-03-23 14:00:00,48.421,198401.3
2019-03-23 14:30:00,46.85,121245.2
2019-03-23 15:00:00,44.211,159823.3
2019-03-23 15:30:00,38.938,137778.7
2019-03-23 16:00:00,29.652,79911.6
2019-03-23 16:30:00,20.329,12400.1
2019-03-23 17:00:00,17.76,7577.8
2019-03-23 17:30:00,15.76,3616.7
2019-03-23 18:00:00,13.461,387.5
2019-03-23 18:30:00,12.304,0
2019-03-23 19:00:00,11.431,0
2019-03-23 19:30:00,10.944,0
2019-03-23 20:00:00,10.357,0
2019-03-23 20:30:00,9.669,0
2019-03-23 21:00:00,9.275,0
2019-03-23 21:30:00,8.879,0
2019-03-23 22:00:00,8.481,0
2019-03-23 22:30:00,7.782,0
2019-03-23 23:00:00,7.381,0
2019-03-23 23:30:00,6.877,0
2019-03-24 00:00:00,6.37,0
2019-03-24 00:30:00,6.166,0
2019-03-24 01:00:00,6.268,0
2019-03-24 01:30:00,6.166,0
2019-03-24 02:00:00,5.757,0
2019-03-24 02:30:00,5.45,0
2019-03-24 03:00:00,5.141,0
2019-03-24 03:30:00,4.934,0
2019-03-24 04:00:00,5.244,0
2019-03-24 04:30:00,5.86,0
2019-03-24 05:00:00,5.86,0
2019-03-24 05:30:00,5.86,139.9
2019-03-24 06:00:00,6.268,2755.6
2019-03-24 06:30:00,7.28,5511.1
2019-03-24 07:00:00,9.077,7233.4
2019-03-24 07:30:00,11.334,24800.2
2019-03-24 08:00:00,17.665,49600.3
2019-03-24 08:30:00,22.812,99200.7
2019-03-24 09:00:00,27.862,132267.5
2019-03-24 09:30:00,33.535,154312.1
2019-03-24 10:00:00,39.615,176356.7
2019-03-24 10:30:00,43.601,198401.3
2019-03-24 11:00:00,46.465,209423.6
2019-03-24 11:30:00,49.225,220445.9
2019-03-24 12:00:00,50.734,231468.2
2019-03-24 12:30:00,51.436,231468.2
2019-03-24 13:00:00,53.609,220445.9
2019-03-24 13:30:00,52.873,209423.6
2019-03-24 14:00:00,52.006,198401.3
2019-03-24 14:30:00,50.874,176356.7
2019-03-24 15:00:00,48.955,159823.3
2019-03-24 15:30:00,44.952,132267.5
2019-03-24 16:00:00,35.222,74400.5
2019-03-24 16:30:00,21.187,5338.9
2019-03-24 17:00:00,17.57,4133.4
2019-03-24 17:30:00,15.282,2669.5
2019-03-24 18:00:00,12.69,441.3
2019-03-24 18:30:00,10.846,0
2019-03-24 19:00:00,10.944,0
2019-03-24 19:30:00,10.553,0
2019-03-24 20:00:00,10.161,0
2019-03-24 20:30:00,9.472,0
2019-03-24 21:00:00,8.581,0
2019-03-24 21:30:00,7.983,0
2019-03-24 22:00:00,7.582,0
2019-03-24 22:30:00,7.481,0
2019-03-24 23:00:00,6.775,0
2019-03-24 23:30:00,6.471,0
2019-03-25 00:00:00,6.471,0
2019-03-25 00:30:00,5.655,0
2019-03-25 01:00:00,4.934,0
2019-03-25 01:30:00,5.037,0
2019-03-25 02:00:00,4.727,0
2019-03-25 02:30:00,4.934,0
2019-03-25 03:00:00,4.934,0
