1-Wire/iButton Part Number: DS1923,,
1-Wire/iButton Registration Number: 8B0000005F2BCF41,,
Mission in Progress?  false,,
SUTA Mission?  false,,
Waiting for Temperature Alarm?  false,,
Sample Rate:  Every 30 second(s),,
Mission Start Time:  Sun Sep 15 10:19:01 PDT 2019,,
Mission Sample Count:  2846,,
Roll Over Enabled?  true(no rollover occurred),,
First Sample Timestamp:  Sun Sep 15 10:19:01 PDT 2019,,
Total Mission Samples:  2846,,
Total Device Samples:  12313,,
Temperature Logging:  0.5 C,,
Temperature High Alarm:  disabled,,
Temperature Low Alarm:  disabled,,
Data Logging:  0.6 %RH,,
Data High Alarm:  disabled,,
Data Low Alarm:  disabled,,
,,
Date/Time,Unit,Value
15/9/19 10:19:01 AM,C,33.085
15/9/19 10:19:31 AM,C,33.085
15/9/19 10:20:01 AM,C,33.085
15/9/19 10:20:31 AM,C,33.085
15/9/19 10:21:01 AM,C,33.085
15/9/19 10:21:31 AM,C,33.085
15/9/19 10:22:01 AM,C,32.586
15/9/19 10:22:31 AM,C,33.085
15/9/19 10:23:01 AM,C,33.085
15/9/19 10:23:31 AM,C,33.085
15/9/19 10:24:01 AM,C,33.085
15/9/19 10:24:31 AM,C,33.585
15/9/19 10:25:01 AM,C,33.585
15/9/19 10:25:31 AM,C,33.585
15/9/19 10:26:01 AM,C,34.085
15/9/19 10:26:31 AM,C,34.085
15/9/19 10:27:01 AM,C,34.085
15/9/19 10:27:31 AM,C,34.584
15/9/19 10:28:01 AM,C,34.584
15/9/19 10:28:31 AM,C,34.584
15/9/19 10:29:01 AM,C,35.084
15/9/19 10:29:31 AM,C,35.084
15/9/19 10:30:01 AM,C,35.084
15/9/19 10:30:31 AM,C,35.084
15/9/19 10:31:01 AM,C,34.584
15/9/19 10:31:31 AM,C,34.584
15/9/19 10:32:01 AM,C,35.084
15/9/19 10:32:31 AM,C,35.583
15/9/19 10:33:01 AM,C,36.083
15/9/19 10:33:31 AM,C,37.082
15/9/19 10:34:01 AM,C,38.081
15/9/19 10:34:31 AM,C,39.08
15/9/19 10:35:01 AM,C,40.078
15/9/19 10:35:31 AM,C,40.578
15/9/19 10:36:01 AM,C,41.576
15/9/19 10:36:31 AM,C,42.075
15/9/19 10:37:01 AM,C,42.575
15/9/19 10:37:31 AM,C,43.074
15/9/19 10:38:01 AM,C,43.074
15/9/19 10:38:31 AM,C,43.074
15/9/19 10:39:01 AM,C,43.074
15/9/19 10:39:31 AM,C,43.074
15/9/19 10:40:01 AM,C,42.575
15/9/19 10:40:31 AM,C,42.075
15/9/19 10:41:01 AM,C,42.075
15/9/19 10:41:31 AM,C,41.576
15/9/19 10:42:01 AM,C,41.077
15/9/19 10:42:31 AM,C,40.578
